,ROBO_ID,OCCURRENCE,CODE,CONTENT,CLASS
13004,313,16.02.2022,E0898,Servo command stop [JT2Axis],2.0
13005,313,16.03.2022,E0898,Servo command stop [JT2Axis],2.0
13006,313,25.03.2022,E0898,Servo command stop [JT2Axis],2.0
13007,313,2.04.2022,E0898,Servo command stop [JT2Axis],2.0
13008,313,9.04.2022,E0898,Servo command stop [JT2Axis],2.0
13009,313,11.04.2022,E0898,Servo command stop [JT2Axis],2.0
13010,313,20.04.2022,E0898,Servo command stop [JT2Axis],2.0
13011,313,30.04.2022,E0898,Servo command stop [JT2Axis],2.0
13012,313,22.05.2022,E0898,Servo command stop [JT2Axis],2.0
13013,313,28.05.2022,E0898,Servo command stop [JT2Axis],2.0
13014,313,30.06.2022,E0898,Servo command stop [JT2Axis],2.0
13015,313,19.07.2022,E0898,Servo command stop [JT2Axis],2.0
13016,313,21.07.2022,E0898,Servo command stop [JT2Axis],2.0
13017,314,30.07.2021,E0898,Servo command stop [JT2Axis],2.0
13020,314,20.09.2021,E0898,Servo command stop [JT2Axis],2.0
13021,314,25.10.2021,E0898,Servo command stop [JT2Axis],2.0
13022,314,4.11.2021,E0898,Servo command stop [JT2Axis],2.0
13023,314,10.11.2021,E0898,Servo command stop [JT2Axis],2.0
13024,314,23.11.2021,E0898,Servo command stop [JT2Axis],2.0
13025,314,8.12.2021,E0898,Servo command stop [JT2Axis],2.0
13026,314,5.02.2022,E0898,Servo command stop [JT2Axis],2.0
13027,314,14.02.2022,E0898,Servo command stop [JT2Axis],2.0
13028,314,22.03.2022,E0898,Servo command stop [JT2Axis],2.0
13029,314,31.03.2022,E0898,Servo command stop [JT2Axis],2.0
13030,314,16.04.2022,E0898,Servo command stop [JT2Axis],2.0
13034,314,9.05.2022,E0898,Servo command stop [JT2Axis],2.0
13053,314,8.06.2022,E0898,Servo command stop [JT2Axis],2.0
13054,314,13.06.2022,E0898,Servo command stop [JT2Axis],2.0
13069,315,4.01.2021,E0898,Servo command stop [JT2Axis],2.0
13070,315,7.01.2021,E0898,Servo command stop [JT2Axis],2.0
13071,315,17.01.2021,E0898,Servo command stop [JT2Axis],2.0
13072,315,19.01.2021,E0898,Servo command stop [JT2Axis],2.0
13079,315,23.02.2021,E0898,Servo command stop [JT2Axis],2.0
13080,315,3.03.2021,E0898,Servo command stop [JT2Axis],2.0
13081,315,23.03.2021,E0898,Servo command stop [JT2Axis],2.0
13082,315,29.03.2021,E0898,Servo command stop [JT2Axis],2.0
13089,315,16.04.2021,E0898,Servo command stop [JT2Axis],2.0
13112,315,18.05.2021,E0898,Servo command stop [JT2Axis],2.0
13113,315,27.07.2021,E0898,Servo command stop [JT2Axis],2.0
13114,315,17.08.2021,E0898,Servo command stop [JT2Axis],2.0
13120,315,21.09.2021,E0898,Servo command stop [JT2Axis],2.0
13121,315,23.09.2021,E0898,Servo command stop [JT2Axis],2.0
13122,315,7.10.2021,E0898,Servo command stop [JT2Axis],2.0
13123,315,16.11.2021,E0898,Servo command stop [JT2Axis],2.0
13124,315,19.11.2021,E0898,Servo command stop [JT2Axis],2.0
13125,315,22.11.2021,E0898,Servo command stop [JT2Axis],2.0
13126,315,25.11.2021,E0898,Servo command stop [JT2Axis],2.0
13128,315,18.01.2022,E0898,Servo command stop [JT2Axis],2.0
13129,315,7.02.2022,E0898,Servo command stop [JT2Axis],2.0
13130,315,10.02.2022,E0898,Servo command stop [JT2Axis],2.0
13136,315,21.02.2022,E0898,Servo command stop [JT2Axis],2.0
13137,315,22.02.2022,E0898,Servo command stop [JT2Axis],2.0
13176,315,30.03.2022,E0898,Servo command stop [JT2Axis],2.0
13177,315,21.04.2022,E0898,Servo command stop [JT2Axis],2.0
13178,315,6.05.2022,E0898,Servo command stop [JT2Axis],2.0
13179,315,9.05.2022,E0898,Servo command stop [JT2Axis],2.0
13180,315,9.06.2022,E0898,Servo command stop [JT2Axis],2.0
13181,315,20.06.2022,E0898,Servo command stop [JT2Axis],2.0
13182,315,23.06.2022,E0898,Servo command stop [JT2Axis],2.0
13412,322,11.02.2021,E0898,Servo command stop [JT2Axis],2.0
13413,322,13.04.2021,E0898,Servo command stop [JT2Axis],2.0
13414,322,14.04.2021,E0898,Servo command stop [JT2Axis],2.0
13415,322,22.04.2021,E0898,Servo command stop [JT2Axis],2.0
13416,322,5.05.2021,E0898,Servo command stop [JT2Axis],2.0
13417,322,26.05.2021,E0898,Servo command stop [JT2Axis],2.0
13419,322,15.09.2021,E0898,Servo command stop [JT2Axis],2.0
13420,322,30.09.2021,E0898,Servo command stop [JT2Axis],2.0
13421,322,2.10.2021,E0898,Servo command stop [JT2Axis],2.0
13422,322,14.10.2021,E0898,Servo command stop [JT2Axis],2.0
13424,322,23.10.2021,E0898,Servo command stop [JT2Axis],2.0
13425,322,6.11.2021,E0898,Servo command stop [JT2Axis],2.0
13426,322,23.11.2021,E0898,Servo command stop [JT2Axis],2.0
13427,322,25.11.2021,E0898,Servo command stop [JT2Axis],2.0
13428,322,10.12.2021,E0898,Servo command stop [JT2Axis],2.0
13429,322,1.02.2022,E0898,Servo command stop [JT2Axis],2.0
13431,322,30.04.2022,E0898,Servo command stop [JT2Axis],2.0
13459,322,23.06.2022,E0898,Servo command stop [JT2Axis],2.0
13460,322,27.06.2022,E0898,Servo command stop [JT2Axis],2.0
13461,322,29.06.2022,E0898,Servo command stop [JT2Axis],2.0
13556,328,29.06.2021,E0898,Servo command stop [JT2Axis],2.0
13849,336,17.03.2022,E0898,Servo command stop [JT2Axis],2.0
13859,338,19.04.2022,E0898,Servo command stop [JT2Axis],2.0
14077,346,17.01.2021,E0898,Servo command stop [JT2Axis],2.0
14097,349,3.01.2022,E0898,Servo command stop [JT3Axis],2.0
14104,349,24.01.2022,E0898,Servo command stop [JT3Axis],2.0
14122,350,20.05.2021,E0898,Servo command stop [JT2Axis],2.0
2143,37,11.08.2021,E0903,Servo communication stop,2.0
2146,37,11.08.2021,E0903,???????,2.0
2176,39,5.02.2022,E0903,Servo communication stop,2.0
2257,43,29.01.2022,E0903,Servo communication stop,2.0
2286,43,21.05.2022,E0903,Servo communication stop,2.0
2685,47,11.08.2021,E0903,Servo communication stop,2.0
2823,51,11.08.2021,E0903,Servo communication stop,2.0
2895,54,11.08.2021,E0903,Servo communication stop,2.0
2940,55,6.03.2022,E0903,Servo communication stop,2.0
3073,59,11.08.2021,E0903,Servo communication stop,2.0
3330,66,10.08.2020,E0903,Check sum error of system data.,2.0
3667,86,20.09.2021,E0903,Servo communication stop,2.0
3694,86,26.06.2022,E0903,Servo communication stop,2.0
3695,86,26.06.2022,E0903,???????,2.0
3835,104,12.08.2021,E0903,Servo communication stop,2.0
4481,116,15.01.2022,E0903,Servo communication stop,2.0
4489,116,22.01.2022,E0903,Servo communication stop,2.0
4496,118,6.08.2021,E0903,Servo communication stop,2.0
7764,176,17.11.2021,E0903,Check sum error of system data.,2.0
8510,184,11.08.2021,E0903,Servo communication stop,2.0
8514,184,11.08.2021,E0903,???????,2.0
9981,212,11.08.2021,E0903,Servo communication stop,2.0
10016,214,17.02.2022,E0903,Servo communication stop,2.0
10059,215,11.08.2021,E0903,Servo communication stop,2.0
10218,225,1.09.2021,E0903,Servo communication stop,2.0
10245,236,1.09.2021,E0903,Servo communication stop,2.0
11369,268,11.08.2021,E0903,Servo communication stop,2.0
11371,268,23.01.2022,E0903,Servo communication stop,2.0
11375,268,3.07.2022,E0903,Servo communication stop,2.0
11387,270,19.05.2021,E0903,Servo communication stop,2.0
11597,279,10.08.2021,E0903,Servo communication stop,2.0
11732,289,10.01.2021,E0903,Check sum error of system data.,2.0
12483,297,27.12.2021,E0903,Servo communication stop,2.0
12485,297,2.01.2022,E0903,Servo communication stop,2.0
12702,305,7.09.2021,E0903,Check sum error of system data.,2.0
12876,311,23.02.2022,E0903,Servo communication stop,2.0
12906,312,3.09.2021,E0903,Servo communication stop,2.0
13045,314,19.05.2022,E0903,Servo communication stop,2.0
13118,315,3.09.2021,E0903,Servo communication stop,2.0
13189,315,12.07.2022,E0903,Servo communication stop,2.0
13445,322,19.05.2022,E0903,Servo communication stop,2.0
13468,323,10.08.2021,E0903,Servo communication stop,2.0
13518,327,11.08.2021,E0903,Servo communication stop,2.0
13526,328,4.08.2020,E0903,Servo communication stop,2.0
13553,328,14.03.2021,E0903,Servo communication stop,2.0
13564,329,8.11.2021,E0903,Servo communication stop,2.0
13651,330,8.11.2020,E0903,Servo communication stop,2.0
13702,330,10.08.2021,E0903,Servo communication stop,2.0
13707,330,31.08.2021,E0903,Servo communication stop,2.0
14090,349,13.11.2021,E0903,Servo communication stop,2.0
3332,66,10.08.2020,E1500,[Servo board 1] Servo software does not support connected power block.,2.0
12700,305,7.09.2021,E1500,[Servo board 1] Servo software does not support connected power block.,2.0
3978,111,5.02.2021,E1318,[MC1]DC 20V is abnormal.(Servo board1),2.0
10502,257,2.07.2020,E1318,[MC1]DC 20V is abnormal.(Servo board1),2.0
4007,111,6.02.2021,E1362,[Servo board1]Speed of tool center point exceeded safety speed.,2.0
7605,172,7.03.2022,E1362,[Servo board1]Speed of tool center point exceeded safety speed.,2.0
8175,177,19.04.2022,E1362,[Servo board1]Speed of tool center point exceeded safety speed.,2.0
11352,265,31.05.2022,E1362,[Servo board1]Speed of tool center point exceeded safety speed.,2.0
4673,125,22.04.2022,E1305,[MC1]Incorrect operation of K2.(Servo board1),2.0
6925,163,6.03.2022,E1305,[MC1]Incorrect operation of K2.(Servo board1),2.0
7416,169,22.12.2021,E1305,[MC1]Incorrect operation of K2.(Servo board1),2.0
135,2,4.01.2021,E1339,[MC1]P-N??????????(??????1),2.0
4718,125,19.06.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
4722,125,29.06.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
4922,126,8.12.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
4934,126,14.12.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
4946,126,8.01.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
4973,126,21.01.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
5970,137,4.12.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
6833,157,2.06.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
6902,163,27.10.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
7096,164,10.07.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
7211,164,21.11.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
7305,164,12.04.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
7378,169,1.05.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
7444,169,25.07.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
8480,182,14.03.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
8487,182,17.03.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
8490,182,21.03.2022,E1339,[MC1]P-N high voltage.(Servo board1),2.0
9288,189,17.06.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
9289,189,17.06.2021,E1339,[MC1]P-N??????????(??????1),2.0
9292,189,21.06.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
9293,189,21.06.2021,E1339,[MC1]P-N??????????(??????1),2.0
9298,189,22.06.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
9299,189,22.06.2021,E1339,[MC1]P-N??????????(??????1),2.0
9322,189,23.06.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
9323,189,23.06.2021,E1339,[MC1]P-N??????????(??????1),2.0
11249,264,21.09.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
11260,264,29.09.2021,E1339,[MC1]P-N high voltage.(Servo board1),2.0
4744,125,21.07.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
4950,126,11.01.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5000,126,18.02.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5003,126,22.02.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5011,126,24.02.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5012,126,26.02.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5014,126,2.03.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5027,126,17.03.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5071,126,3.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5080,126,9.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5085,126,10.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5094,126,18.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5095,126,20.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5097,126,21.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5144,127,17.07.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5152,127,1.10.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5153,127,2.10.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5155,127,5.10.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5156,127,6.10.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5158,127,12.10.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5160,127,13.10.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5350,132,21.05.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5356,132,28.05.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5765,135,1.06.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5778,135,15.06.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7638,175,22.08.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7646,175,16.09.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7656,175,19.11.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7659,175,28.11.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7662,175,1.12.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7664,175,8.12.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7667,175,16.12.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7669,175,18.12.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7670,175,19.12.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7676,175,21.12.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7679,175,30.12.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7681,175,2.01.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7687,175,6.01.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7689,175,12.01.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7701,175,25.06.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7704,175,26.06.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7706,175,3.07.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7707,175,5.07.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7709,175,7.07.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7713,175,16.07.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7714,175,29.07.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7716,175,30.07.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7718,175,18.08.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7719,175,19.08.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7733,175,9.10.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7756,175,11.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
7760,175,28.07.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8371,181,6.12.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8376,181,8.12.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8380,181,16.12.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8382,181,31.12.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8385,181,12.01.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8426,181,25.05.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8428,181,27.05.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8815,186,22.07.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8831,186,4.09.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8832,186,5.09.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8838,186,10.09.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8847,186,18.09.2020,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8933,186,1.12.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8935,186,10.12.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8947,186,28.02.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8964,186,12.05.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8967,186,23.06.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
8975,186,28.07.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
9064,188,24.06.2021,E1302,[MC1]OFF?????????(??????1),2.0
9065,188,16.08.2021,E1302,[MC1]OFF?????????(??????1),2.0
9081,188,17.08.2021,E1302,[MC1]OFF?????????(??????1),2.0
9082,188,24.08.2021,E1302,[MC1]OFF?????????(??????1),2.0
9085,188,30.08.2021,E1302,[MC1]OFF?????????(??????1),2.0
9087,188,10.09.2021,E1302,[MC1]OFF?????????(??????1),2.0
9090,188,16.09.2021,E1302,[MC1]OFF?????????(??????1),2.0
9107,188,22.09.2021,E1302,[MC1]OFF?????????(??????1),2.0
9117,188,28.10.2021,E1302,[MC1]OFF?????????(??????1),2.0
9161,188,23.11.2021,E1302,[MC1]OFF?????????(??????1),2.0
9165,188,10.12.2021,E1302,[MC1]OFF?????????(??????1),2.0
9173,188,16.12.2021,E1302,[MC1]OFF?????????(??????1),2.0
10897,259,7.01.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
10935,259,30.03.2021,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
10965,259,18.03.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
10983,259,20.07.2022,E1302,[MC1] OFF check is abnormal.(Servo board1),2.0
5007,126,22.02.2022,E1309,[MC1]Incorrect operation of safety relay KS3.(Servo board1),2.0
5145,127,4.08.2020,E1333,Motor power ON signal has turned off.(Servo board1)(MC1),2.0
6924,163,6.03.2022,E1304,[MC1]Incorrect operation of K1.(Servo board1),2.0
208,2,9.07.2022,E1363,[??????1]????????????????????,2.0
9527,193,14.03.2021,E1363,[Servo board1]Speed of flange center point exceeded safety speed.,2.0
9530,193,14.03.2021,E1363,[??????1]????????????????????,2.0
10266,253,17.09.2021,E1363,[Servo board1]Speed of flange center point exceeded safety speed.,2.0
10501,257,2.07.2020,E1338,[MC1]P-N low voltage.(Servo board1),2.0
10504,257,2.07.2020,E1341,[MC1]Regenerative resistor overheat.(Servo board1),2.0
10505,257,2.07.2020,E1314,[MC1]Thyristor overheat.(Servo board1),2.0
13670,330,8.11.2020,E9208,Servo communication initialization failure,2.0
13715,330,3.09.2021,E9208,Servo communication initialization failure,2.0
14261,356,3.06.2021,E1310,[MC1]Incorrect operation of motor ON relay.(Servo board1),2.0
984,22,9.08.2020,E0021,Abnormal servo tracking [JT6Axis],2.0
985,22,9.08.2020,E0021,??????? [JT6?],2.0
996,22,19.12.2021,E0021,Abnormal servo tracking [JT6Axis],2.0
997,22,19.12.2021,E0021,??????? [JT6?],2.0
998,22,20.12.2021,E0021,Abnormal servo tracking [JT6Axis],2.0
999,22,20.12.2021,E0021,??????? [JT6?],2.0
1016,22,27.03.2022,E0021,Abnormal servo tracking [JT6Axis],2.0
1017,22,27.03.2022,E0021,??????? [JT6?],2.0
1028,23,23.10.2020,E0021,Abnormal servo tracking [JT1Axis],2.0
1057,23,23.01.2022,E0021,Abnormal servo tracking [JT6Axis],2.0
2010,35,16.01.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
2073,37,20.05.2021,E0021,Abnormal servo tracking [J21Axis],2.0
2074,37,20.05.2021,E0021,??????? [J21?],2.0
2430,46,26.09.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
2466,46,24.12.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
2665,46,31.07.2022,E0021,??????? [JT1?],2.0
2666,46,31.07.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
2844,52,25.02.2022,E0021,Abnormal servo tracking [JT6Axis],2.0
2889,54,1.08.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
2907,54,13.12.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
2908,54,13.12.2021,E0021,??????? [JT1?],2.0
2915,54,8.03.2022,E0021,??????? [JT1?],2.0
2916,54,8.03.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
2931,54,26.06.2022,E0021,??????? [JT1?],2.0
2932,54,26.06.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
2974,56,26.06.2022,E0021,Abnormal servo tracking [JT6Axis],2.0
2975,56,26.06.2022,E0021,??????? [JT6?],2.0
3697,92,29.11.2020,E0021,Abnormal servo tracking [JT1Axis],2.0
3704,92,17.12.2020,E0021,Abnormal servo tracking [JT1Axis],2.0
3710,92,1.05.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
3712,92,4.08.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
3715,92,10.04.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
4361,112,8.10.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
11475,277,27.12.2020,E0021,Abnormal servo tracking [JT1Axis],2.0
11513,277,7.11.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
11522,277,23.01.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
11523,277,6.02.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
11563,277,9.04.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12385,295,8.07.2022,E0021,Abnormal servo tracking [JT5Axis],2.0
12386,295,8.07.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12394,295,13.07.2022,E0021,Abnormal servo tracking [JT6Axis],2.0
12690,302,11.07.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12695,302,11.07.2022,E0021,Abnormal servo tracking [JT5Axis],2.0
12762,306,21.06.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
12764,306,29.07.2021,E0021,Abnormal servo tracking [JT4Axis],2.0
12768,306,19.08.2021,E0021,Abnormal servo tracking [JT4Axis],2.0
12777,306,25.01.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12779,306,31.05.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12785,307,12.06.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
12787,307,20.06.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
12788,307,9.08.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
12789,307,24.10.2021,E0021,Abnormal servo tracking [JT1Axis],2.0
12793,307,25.01.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12795,307,6.02.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12807,307,21.05.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12808,307,31.05.2022,E0021,Abnormal servo tracking [JT1Axis],2.0
12815,308,31.03.2021,E0021,Abnormal servo tracking [JT4Axis],2.0
